food_code,food_name,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,complete_meal,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,Health_Label_Diabetes,Health_Label_Obesity,Health_Label_HighBP,Health_Label_LowBP,complete_meal,Type
BFP024,Jal jeera,bfp_manual,127.6602554,30.24080658,6.700246334,0.4378665388,0.2598212361,5.711817265,0.9524313211,22.96331596,107.0159225,77.32659149,0,24.71764946,11.29722881,12.8913002,215.6183929,76.30691528,0.8351826668,0.0489680171,0.399897635,0.005717983935,0.3385766447,0.01785437949,0.1113793105,0,0.03652184829,1.333912969,0,5.785992146,0,3.195875645,0.02129039541,0.009932152927,0.1263753176,0.02242700569,0.01602894813,0.1054335609,3.195875645,1.592162013,411.2160034,1,0,1,1,0,1
BFP026,Gingo,bfp_manual,204.1237183,48.01787186,12.41860867,0.1362886578,0.05936425924,12.07939911,0.1674914062,14.97422695,3.300017118,28.72680473,0,6.331271648,2.312027454,3.351030827,21.50152969,20.82130623,0.2144673467,0.0195704475,0.2224742323,0.001513745636,0.05596220121,0.005326460581,0.03067010455,0,0.01532646082,0.1247250885,0,3.693728685,0,2.919244051,0.002817869419,0.004776632413,0.02402061783,0.01525773201,0.00676975958,0.1537285149,2.919244051,2.882938147,392.6816101,1,0,1,1,0,1
BFP027,Mintade,bfp_manual,171.3640289,40.32213593,10.59478092,0.03342105076,0.02346491255,10.4693861,0.02583333291,6.302631378,1.305394769,11.27192974,0,2.096842051,0.6421491504,0.8482456207,26.69355202,5.995614052,0.05254385993,0.008728070185,0.05171052739,0.0003289473825,0.00517543871,0.002543859649,0.01109649148,0,0.00359649118,0.02504386008,0,0.7666666508,0,0.8227193356,0.001271929825,0.001140350825,0.006315789651,0.00517543871,0.001754386001,0.06021929532,0.8227193356,1.491754413,84.26728058,1,0,1,1,0,1
BFP029,Canjee,bfp_manual,27.67498779,6.614322186,0.4361233413,0.2441018075,0.4234459102,0.2112579644,0.3596671522,26.17278481,208.4929047,104.1654434,0,5.824277878,9.255017281,3.570239782,43.03103256,21.19823837,0.1701909006,0.01123837475,0.7104258537,0.0004601076944,0.05349975452,0.00293685752,0.05389133468,0,0.02447381243,0.3777777553,0,1.03020072,0,2.119236469,0.007464512717,0.005159079563,0.05364659801,0.01981889457,0.008761624806,0.08761624992,2.119236469,0.3049437106,474.2976074,1,0,1,1,1,1
BFP030,Cauliflower canjee (Phoolgobhi ki canjee),bfp_manual,28.85674286,6.896761417,0.3462435901,0.3890340626,0.4228184819,0.09454036504,0.4940737188,31.77788162,200.1007843,107.0508652,0,6.26318264,11.23098469,4.776948452,41.44815826,38.1745224,0.2238450795,0.01164722349,0.7108725905,0.0009052730165,0.06173588708,0.002799813403,0.06864208728,0,0.01539897267,0.4198786616,0,1.46322906,0,5.186934471,0.008982734755,0.01005132962,0.06980867684,0.06275781989,0.01535230968,0.2440503985,5.186934471,4.399906635,19.31217957,1,0,1,1,1,1
BFP031,Potato canjee (Aloo canjee),bfp_manual,68.04950714,16.26383209,2.685446024,0.435211271,0.3884336352,0.1009816453,0.4271446764,26.51472473,183.2599182,101.4980774,0,5.20614624,13.64489937,6.508322716,35.98950195,99.19248962,0.2201024294,0.0217498932,0.7381135225,0.0005719163455,0.06073410064,0.002560819499,0.08412291855,0,0.02262057178,0.3037985265,0,0.4770379663,0,3.469739676,0.01504481398,0.004925309215,0.2149381042,0.06935125589,0.02001707256,0.2428510487,3.469739676,3.952624798,48.86470413,1,0,1,1,1,1
BFP036,Vermicelli porridge (Semiya/Seviyan porridge),bfp_manual,329.0567627,78.39782715,10.56494331,2.496595144,2.982597589,7.040101051,0.4817149937,1788.395874,801.1016846,103.6065598,0.620428741,72.9598999,63.88373184,7.152080536,65.33417511,78.8385849,0.2041614205,0.03389659524,1.295838594,0.002774274908,0.04388398677,0.004791929387,0.2480453998,2.325346947,0.148196727,0.1619167775,0,0.05044136196,0,4.921563625,0.02421185374,0.06708700955,0.08221942186,0.2305170149,0.0257250946,1.266078115,4.921563625,1.216645598,126.8337936,1,0,1,1,1,1
BFP039,Semolina upma (Suji/Rava upma),bfp_manual,614.1819458,147.8926239,16.31265831,3.300867319,7.493270874,1.309759617,3.242423773,912.7474976,1533.311279,4651.793457,0,21.57082558,44.18453217,21.34130096,101.5870132,158.3509064,1.096000671,0.141818732,3.20898366,0.004189826548,0.5897346139,0.07482001185,0.5882509351,0,3.571156979,3.442525864,0,10.17151165,0,14.23968315,0.07768198848,0.02534327842,0.4331974983,0.2846665978,0.06689285487,0.5822144747,14.23968315,4.36854744,1276.853516,2,1,2,2,1,1
BFP040,Vermicelli upma (Semiya/Seviyan upma),bfp_manual,619.2640381,149.107254,16.87545586,3.110758543,7.446214199,1.401990533,3.210425377,905.4216919,1526.064575,4622.618164,0,20.30029678,41.92581558,21.55587959,101.7978287,138.2106781,0.928479135,0.0966443941,3.841424465,0.004378052894,0.3582160771,0.07529057562,0.3529678583,0,3.535393953,2.505158424,0,10.13386631,0,11.89249897,0.0456834957,0.01969648525,0.3466133475,0.2357277274,0.05183473602,0.7516182661,11.89249897,4.36854744,1228.917847,2,1,2,2,1,1
BFP041,Rice upma,bfp_manual,628.2989502,151.2665863,17.9558754,2.628898859,7.45750761,1.125297666,2.116829872,924.2537842,1536.947754,4631.276855,0,17.5672493,48.13728714,19.23881149,101.7470093,131.6227417,0.6706088781,0.1060557142,1.375658035,0.004001599737,0.365745157,0.09223095328,0.3906131685,0,3.550452232,1.900951385,0,10.22797966,0,11.24123573,0.05509481952,0.0291078072,0.6929499507,0.2470213175,0.08759775758,0.5577450395,11.24123573,4.36854744,1233.730835,2,1,2,2,1,1
BFP042,Bread upma,bfp_manual,540.3971558,129.513443,12.59895134,2.796420336,7.749258518,1.563865304,1.958719611,896.0198364,1520.636108,4590.619629,0,45.21583176,39.85532379,18.35038376,176.4427795,130.1169281,0.817425549,0.08158627898,2.46925354,0.003060467774,0.3092772067,0.0663498193,0.3190871179,0,3.548569918,1.900951385,0,9.945640564,0,14.86459446,0.06450614333,0.03099007159,0.5216639042,0.1434967816,0.05936379358,0.4993948638,14.86459446,4.36854744,1224.902954,0,1,2,2,1,1
BFP043,Vegetable upma,bfp_manual,610.0637207,146.4681702,16.45557404,4.727303982,6.631543636,1.385543227,4.188104153,934.7339478,1867.737915,3430.700439,0,26.68404579,67.04376984,33.54611969,347.0248108,208.303833,1.346015096,0.1916175783,3.750759125,0.004836501554,0.6346469522,0.1158448607,0.783149004,0,2.389873028,4.815073013,0,12.86119556,0,21.41856956,0.1221951097,0.03833997995,1.040265203,0.355493933,0.08703640848,0.8558792472,21.41856956,6.119507313,2262.20166,2,2,2,2,1,1
BFP045,Vegetable poha,bfp_manual,751.9555054,180.5158539,21.52060127,4.88825798,8.069046021,1.40098691,3.764533281,1165.719116,2322.689941,4183.578125,0,28.01166534,96.28710938,48.58774567,418.0244446,223.0853577,1.92375505,0.1899039149,2.283061981,0.01482045371,0.5415562987,0.1553715616,0.8124138713,0,2.847784281,4.125115395,0,15.44960308,0,22.27690887,0.1124220565,0.04617806524,1.349018216,0.3729719818,0.08643054217,1.02063024,22.27690887,7.370556355,2675.124512,2,2,2,2,1,1
BFP059,Mixed stock,bfp_manual,104.5604401,25.19252777,0.3320879042,2.064835072,1.713406563,0.2002197802,0.145714283,497.7696838,743.085083,354.3516541,10.54945087,2.057582378,21.43736267,3.070109844,9.512746811,39.42856979,0.07208791375,0.01076923031,1.331208825,0.0001538461511,0.01197802182,0.0002197802241,0.1285714209,5.934065819,0.01890109852,0.04593406618,0,0.5021978021,0,1.822417617,0.008351648226,0.01406593341,0.8199999928,0.1302197874,0.05406593159,0.2551648319,1.822417617,0.2837362587,208.0461578,1,0,1,1,1,1
BFP060,Meat stock,bfp_manual,101.5517273,24.48275948,0,2.103448153,1.775862098,0,0,517.241394,775.8620605,362.0689697,11.03448296,0.8620689511,20.6896553,2.413793087,8.620689392,31.03448296,0.05172413588,0.006896551698,1.379310369,0,0.001724137925,0,0.1206896529,6.206896782,0.0137931034,0,0,0,0,0.6896551847,0.006896551698,0.0137931034,0.8448275924,0.1224137992,0.05172413588,0.1724137962,0.6896551847,0,0,1,0,1,1,1,1
BFP062,White stock,bfp_manual,28.88235283,6.98718977,0.3989542425,0.06797385961,0.555817008,0.2420915067,0.1733333319,344.3403931,138.2449646,28.2483654,1.392156839,1.584836602,2.12156868,0.9200000167,1.564182997,11.7843132,0.02692810446,0.005032679997,0.0149019612,0.0001830065303,0.01228758134,0.0002614379046,0.01633987017,6.261437893,0.01888888888,0.05464052409,0,0.6457516551,0,1.383529425,0.002091503469,0.001503268024,0.01464052312,0.01601307094,0.005490195937,0.1087581739,1.383529425,0.3375163376,251.453598,1,0,1,1,1,1
BFP088,Cold cucumber cream soup,bfp_manual,49.5686264,11.87667942,1.759111166,0.3364967406,0.337045759,0.5087842941,0.730928123,187.556076,73.55999756,46.83921432,0.7189542651,8.01908493,10.71294117,7.374378681,207.890686,64.98431396,0.1645882428,0.02010457404,0.07860130817,0.001892810455,0.04405228794,0.008627451025,0.07194771618,3.8039217,0.01799999923,0.4164444506,0,2.673202515,0,6.494104862,0.009359477088,0.006130718626,0.1156209111,0.1423529387,0.02283660136,0.9901829958,6.494104862,3.848888874,57.84666824,1,0,1,1,1,1
BFP089,Cold tomato soup,bfp_manual,69.74498749,16.90400696,0.5917668343,0.1134061888,1.557085633,0.219927147,0.1608743221,963.6921387,385.5153503,79.69763184,3.879781246,4.195628166,2.26557374,2.66703105,287.1494751,20.03460884,0.1008196771,0.009763205424,0.1007103845,0.0008014572086,0.02575591952,0.0214936249,0.01865209453,17.44990921,0.05065573752,0.5236065388,0,2.618214846,0,2.052805185,0.003897996387,0.004098360892,0.03098360635,0.01704918034,0.006284153089,0.1707285941,2.052805185,3.677304268,368.2526245,1,0,1,1,1,1
BFP090,Chicken stew,bfp_manual,529.2840576,127.545578,4.441752911,7.192839622,8.91223526,1.434079051,1.817655802,1988.353394,3026.329102,3328.224121,32.33847427,31.53090096,85.88422394,24.38290977,79.61584473,270.5869446,0.9001296759,0.08572559804,4.967579842,0.004337330814,0.6281816363,0.05457117781,0.5662345886,18.19039345,1.810285926,2.564496279,0,9.849742889,0,12.22971535,0.05012497306,0.07079330087,2.837531805,0.4799036682,0.2266088277,1.134172678,12.22971535,7.038108349,1520.173462,2,1,2,2,1,1
BFP091,Veg paneer stew,bfp_manual,606.7435303,145.5452118,10.21522713,6.984574795,8.407440186,4.851054192,3.07856679,2836.666748,2036.049072,2959.739014,0,160.5060577,122.3258057,33.51688766,73.15274811,272.7697449,1.366260648,0.1353056729,7.227796078,0.03355391324,0.8721691966,0.07683864236,1.098507166,0,2.249858618,4.882193565,0,17.9455986,0,43.36828995,0.07675462216,0.06719454378,0.6482719779,0.3620881438,0.1282238513,6.629614353,43.36828995,13.68459415,2117.279053,2,2,2,2,1,1
BFP122,Pizza,bfp_manual,609.9488525,146.7727051,9.942834854,6.848748684,8.723817825,1.379622936,1.7065835,3245.669189,2710.494629,2330.947266,18.65150833,77.23109436,95.69230652,18.23872757,225.0174713,193.905899,0.6646714807,0.06884525716,0.7506474853,0.005369666498,0.1782236546,0.01110008545,0.7084991336,21.69562149,1.390151143,6.924523354,0,13.96155357,0,29.45982933,0.06656687707,0.1383011788,1.334406972,0.423884511,0.1199103594,3.243529081,29.45982933,14.42861843,1498.746338,0,2,2,2,1,1
BFP124,Bacon and mushroom pancake,bfp_manual,654.3705444,157.6691437,8.468841553,6.820419788,10.60208893,1.229056001,1.586517811,5524.994141,3332.134766,871.8656616,39.22800446,44.73622131,91.42325592,15.72797775,344.2349548,210.3326874,0.542732954,0.06840031594,3.331743479,0.003505198983,0.1120408252,0.01015061326,0.6194957495,78.04724121,0.2436289787,8.467028618,0.02880579233,11.5433321,0.5010150671,11.99580669,0.1779528707,0.08679707348,1.521373868,0.6060547233,0.1657298803,3.79014945,11.99580669,1.575265408,111.8050003,0,2,0,0,1,0
BFP125,Cheese and tomato pancake,bfp_manual,612.5563354,147.3852692,10.66385555,5.145699024,9.283824921,3.479002237,1.057777762,5633.556641,2467.139404,427.6401978,38.27362061,127.5114136,160.5365143,16.29522324,281.6183167,151.4897919,0.6418442726,0.05507180467,2.535343885,0.002521541901,0.1473015845,0.01300075557,0.6642781496,100.4353714,0.359516263,4.273560047,0.03174602985,8.824489594,0.5521541834,14.98547268,0.04650037736,0.08139077574,0.3028269112,0.3627664447,0.06734693795,2.605547905,14.98547268,8.813907623,1887.416504,0,2,0,0,1,1
BFP132,Eggplant/Brinjal rice (Vangi bhat),bfp_manual,772.3043823,184.7958069,31.73951912,5.278867245,3.673873186,4.362752438,4.435964584,546.7905884,1420.412598,1411.89563,0,36.01737595,104.3028717,46.75223541,59.05540466,305.3319702,1.91132009,0.2953053117,3.836399555,0.009929734282,0.5659605861,0.1384023577,0.8810777068,0,0.832944572,3.63967514,0,9.031459808,0,26.48312187,0.1364063472,0.07299058884,1.191157341,0.4825798571,0.1201380566,0.918905139,26.48312187,1.10921073,372.7814941,2,2,2,2,1,1
BFP133,Kashmiri 'tahar',bfp_manual,410.1426086,98.20726776,19.10806084,1.951994777,1.365231872,0.1675790697,0.9758060575,760.234436,346.2977905,118.3178177,3.021556377,3.927654505,35.25707626,7.580052853,61.29308319,40.82128525,0.317327261,0.0685512498,0.3053724766,0.001560707577,0.2199213952,0.03592703864,0.2774838805,11.32469463,0.09853036702,0.03832524642,0,0.5046981573,0,2.438602924,0.04228090867,0.01537431683,0.6237216592,0.1354854703,0.05455505848,0.07827796042,2.438602924,0.006387029309,40.05797195,1,0,1,1,1,1
BFP134,Cumin pulao (Jeera/Zeera pulao),bfp_manual,563.9260864,135.2413483,23.61042595,2.472125769,3.196450949,0.6380037069,1.399445534,406.045105,665.800354,1959.826294,0,7.254713535,45.21367645,11.2857666,219.7330933,62.10536194,0.3254343569,0.0929390043,0.3926432729,0.002166358754,0.2669501007,0.02587800287,0.3617005646,0,1.491497159,0.09870609641,0,1.502403021,0,5.121589661,0.05515711755,0.01896487921,0.7780776024,0.1856561899,0.07390018553,0.2890942693,5.121589661,0.5242144465,22.50277328,0,1,1,1,1,1
BFP136,Peas pulao (Matar pulao),bfp_manual,454.4104919,108.8690262,18.4157238,3.893981695,1.902913809,1.304916263,3.21247077,250.6329803,389.7520752,1154.322998,0,18.18054771,47.16327667,21.45857239,86.17954254,135.0656891,0.7846683264,0.1360097528,0.7948188186,0.002208095044,0.4617715776,0.02203856781,0.5994172692,0,0.9273998737,4.318626881,0,15.48203087,0,23.42843819,0.121792756,0.022140285,0.892074585,0.3555520177,0.1135198101,1.732750535,23.42843819,13.21529961,435.6282959,0,1,2,2,1,1
BFP137,Split bengal gram dal and vegetable pulao (Channa dal and vegetable pulao),bfp_manual,486.3686523,116.5250168,19.72002792,3.600520611,2.296186924,1.586082816,3.159006596,294.4969482,451.7300415,1362.120361,0,19.09097099,57.28524399,21.07218742,98.06568146,162.0898438,0.8234555125,0.1416225433,2.811665535,0.0027200724,0.4910839796,0.03462321684,0.5869314671,0,0.9751979709,1.923421621,0,8.670446396,0,23.58198738,0.0893279016,0.02703779191,0.7725050449,0.3321679235,0.09927585721,1.142532229,23.58198738,6.126499176,1281.246948,2,1,2,2,1,1
BFP138,Black channa pulao/ Bengal gram pulao (Kale chane ka pulao),bfp_manual,523.8380127,125.5122681,21.55298615,3.436180353,2.578067541,1.990526557,2.693915367,328.0113525,512.671936,1520.632446,0,16.51020432,59.47555923,20.0498867,103.0861053,148.3056183,0.7729528546,0.1440740675,3.583585262,0.002751322929,0.5112370849,0.03300579637,0.5747417808,0,1.041546941,0.4578231275,0,2.356941223,0,22.25845337,0.06985134631,0.02569412999,0.7375157475,0.304320991,0.08772990853,0.9131644964,22.25845337,2.042831898,107.2763901,2,1,2,2,1,1
BFP143,Mexican rice,bfp_manual,502.2771301,120.5663147,14.2142601,4.623010635,4.880230427,1.441424608,1.641403317,1319.723022,1392.688843,1834.455322,11.89740372,14.50614262,60.71886444,14.39381123,93.41668701,147.2622375,0.5518927574,0.08459518105,0.5595256686,0.002256837208,0.2837453783,0.01622373238,0.8048864007,0.7725586891,1.398070574,3.579699278,0,8.312349319,0,10.25331211,0.06255794317,0.04510661215,1.337320328,0.3190597892,0.1038338244,1.031327248,10.25331211,8.249111176,1718.389648,0,1,2,2,1,1
BFP144,Plain khitchdi (Plain khichri/khichdi),bfp_manual,238.0783997,57.0304985,10.0418644,1.717813611,1.006341457,0.1206794456,0.8483797908,538.1271973,250.7945404,96.34233856,2.142857075,5.045470238,30.70763016,9.967961311,37.14425278,69.31620026,0.3050609827,0.0671864152,1.879982591,0.001040069736,0.1642944217,0.04320557415,0.2165069729,8.031358719,0.0745818764,0.1405052245,0,1.923649788,0,4.56116724,0.0317944251,0.01175522618,0.3438240588,0.1210844964,0.03361498192,0.08099303395,4.56116724,0.1448432058,102.5357132,1,0,1,1,1,1
BFP150,Masala dosa mixed vegetable fillings,bfp_manual,602.9541626,144.5328979,23.01639175,4.835011959,3.257517815,1.530042887,4.312078953,1456.661499,743.9981079,759.5907593,5.18416357,31.78879547,82.1618042,36.13622665,122.0806961,329.7527771,1.205093145,0.1729595959,2.621441603,0.005266825203,0.4747193754,0.08816052973,0.7189696431,23.31656647,0.5483546853,5.16910696,0,17.83011627,0,32.21089935,0.1089842618,0.04345592856,1.040467858,0.5942315459,0.1526810527,1.717691779,32.21089935,18.77470779,2180.08374,2,2,2,2,1,1
BFP152,Uttapam,bfp_manual,1065.339966,255.9463501,36.2771492,6.183180332,9.02870369,1.499408126,4.395711899,3233.068115,2007.799683,3178.613281,10.56508732,40.86108398,109.5285645,41.71228027,228.6923828,286.2180786,1.232130647,0.2143348008,3.758459806,0.006249219179,0.5669530034,0.1061836332,0.8611930013,47.51809692,2.422515154,5.744878769,0,25.36073303,0,27.95940018,0.1041639447,0.05231546611,1.285524845,0.6442936659,0.1686908901,0.8905540705,27.95940018,9.044041634,2185.696289,2,2,2,2,1,1
BFP154,Beans and macaroni,bfp_manual,569.7305908,136.0823364,14.24249744,4.583008766,7.014297009,1.677010775,2.049518108,4248.249512,1774.299927,416.3775635,19.66765022,86.85643768,126.741394,27.05447388,182.7870941,221.1632233,0.7489773631,0.08658800274,3.964729786,0.002348082606,0.2598820031,0.01848574169,0.6226548553,77.4159317,0.2880727649,3.544621468,0,12.39823055,0,32.49979401,0.0618092455,0.05749262497,0.9530481696,0.3364798427,0.2211111039,3.311592817,32.49979401,6.506194592,1988.585083,2,2,2,2,1,1
BFP158,Spaghetti with meat balls and tomato sauce,bfp_manual,658.9250488,158.1268158,10.45776463,5.606260777,10.64010143,1.866051674,1.114885569,2419.918457,2646.830078,4840.903809,16.14847565,40.81715393,81.05864716,15.30300045,189.1266327,152.8552551,0.7126595378,0.07044567913,2.558279514,0.001211162657,0.3011157215,0.01097556576,0.9040678144,8.186692238,3.727212667,3.364611387,0,9.091755867,0,11.34119415,0.06348285079,0.05283187702,1.369173646,0.3159187138,0.0848044157,1.169694304,11.34119415,7.932183743,1612.46167,0,2,2,2,1,0
BFP159,Spaghetti with paneer balls and tomato sauce,bfp_manual,660.9330444,158.535965,12.7246294,3.953865528,10.4376049,3.025362492,1.249810576,2176.332764,2245.058594,5341.154297,2.571705103,80.73209381,79.16973877,15.06696796,199.5530396,113.9519348,0.5487956405,0.07090301812,4.331438541,0.01023264322,0.3460286856,0.01230384409,0.5285868645,8.168946266,4.143592358,3.782289982,0,10.19205284,0,19.83865738,0.0485749729,0.03098733351,0.5771901011,0.2121531814,0.05795433372,2.605374813,19.83865738,8.892148018,1823.256226,0,2,2,0,1,1
BFP161,Lasagne with meat sauce,bfp_manual,265.0000916,63.3764801,5.382512093,2.901586533,3.434756279,1.039469123,0.4731146395,1502.805176,1423.050659,225.5363159,8.799512863,24.61353493,41.9821701,8.280734062,37.0819397,88.89333344,0.4940459728,0.0379014723,1.403249383,0.001236885204,0.08388226479,0.005466236267,0.4556532204,10.7014246,0.1498271674,1.798888206,0,5.490505219,0,6.348076344,0.03097721748,0.03743971512,0.6678060293,0.1982616782,0.04644615948,0.7249103785,6.348076344,4.517618179,1063.568237,1,0,1,1,1,0
BFP162,Lasagne with vegetables,bfp_manual,206.4037628,49.22756577,5.904449463,1.705110192,2.160186529,1.367569327,0.6633665562,1059.877686,740.1871338,166.2105103,2.808461189,32.88734055,32.55217743,13.25662613,40.78461075,126.445137,0.5690860748,0.05163362995,1.386897922,0.002939858474,0.1562446803,0.005463268142,0.2326619774,12.58258915,0.3054751158,1.4920789,0,23.07728577,0,16.31903267,0.0535684824,0.03378854692,0.3727410436,0.1366478801,0.04817356169,1.074203849,16.31903267,10.23779392,1393.17041,1,1,2,2,1,1
BFP170,Sour lentils (Khatti dal),bfp_manual,145.5557556,34.78679657,6.039076805,2.215777636,0.1241271496,1.251977801,1.222334862,19.42053604,17.71988487,52.15537262,0,8.29065609,30.73726273,9.99253273,115.6044693,98.51689911,0.8519563675,0.09746884555,4.148275852,0.001897413982,0.1840323061,0.05458756164,0.3439509571,0,0.02462119609,0.579479754,0,1.096763372,0,6.19960022,0.03655409068,0.01723312773,0.215534851,0.1353399307,0.02861518599,0.2762698531,6.19960022,0.5185793638,104.4094162,1,0,1,1,1,1
BFP171,Urad special dehusked,bfp_manual,289.3520508,69.43492889,8.862365723,3.140222788,2.168675423,1.321515322,2.501528978,1160.664063,519.3781738,228.2320557,4.62041235,16.40478706,55.68990707,28.53107834,109.558548,233.3387146,0.8299891353,0.1050396338,2.777076721,0.003006987041,0.3834066987,0.04582848027,0.4585184455,17.31715584,0.1693914533,2.149721146,0,4.974725246,0,20.45660019,0.03865857795,0.01990383491,0.3669118285,0.4271015227,0.06887494773,0.9655621648,20.45660019,6.53552103,557.3210449,0,1,2,2,1,1
BFP174,Moong dal with vadi,bfp_manual,99.5116272,24.07896423,0.9952381849,0.3970863819,2.048027277,0.4482230246,0.3938679099,1152.818359,521.4470215,161.4369354,4.750738144,2.987383366,6.773857117,3.979202271,112.3644791,33.65947342,0.1820746511,0.01863299124,0.02596766688,0.0006848290795,0.09622092545,0.01682897843,0.05816453695,17.80561066,0.1550489664,0.6500921249,0,1.953935504,0,3.177418947,0.007797610946,0.005175048951,0.07194747031,0.03481115773,0.01990316436,0.21769692,3.177418947,2.81167841,318.1115112,1,0,1,1,1,1
BFP176,Rasam with tamarind (Puli rasam/ Chintapandu rasam/ Charu/Saaru),bfp_manual,111.5490494,26.74053764,3.369755507,1.131631613,0.8818190694,0.8298594356,1.595613122,110.5963974,214.4575653,454.7736816,0,16.5583744,21.1229763,14.66263008,104.1064987,130.6553955,0.5857906342,0.07395542413,0.9722430706,0.004276502412,0.1781324595,0.09079949558,0.1652153283,0,0.3335373402,3.022930622,0,13.00142479,0,7.355757236,0.03279118612,0.02478133701,0.2868479192,0.08309205621,0.03578680009,0.2441975623,7.355757236,4.430020809,2711.243164,0,1,1,1,1,1
BFP177,Rasam with lemon (Nimmakaya rasam/Nimmakaya charu/Elumichai rasam/Nimbe hannina saaru),bfp_manual,101.8171463,24.41213608,2.845593214,1.106015205,0.8744194508,0.44475317,1.537012696,111.0288239,211.7450714,451.3504333,0,15.55927944,20.21252823,13.98009396,102.7670441,124.5166245,0.5151309371,0.06930801272,0.9645723701,0.00372563838,0.1721441746,0.07201359421,0.1608197838,0,0.3289707601,2.793315887,0,12.84036636,0,7.330474377,0.03040114604,0.0241562482,0.2736095488,0.08313284814,0.03572076932,0.2363904566,7.330474377,4.998534679,2678.952148,0,1,1,1,1,1
BFP178,Green gram whole with baghar (Sabut moong dal with tadka),bfp_manual,264.0372314,63.43487549,6.795018196,3.230570555,2.4796803,0.1478929669,3.015108585,1353.113892,620.4747314,232.5903625,5.44922924,25.03715706,52.01586151,32.57217407,181.6912689,192.6581573,1.004526019,0.152496025,3.189615488,0.003032429609,0.5296371579,0.1213893294,0.4166463017,20.42353249,0.1954439133,0.8014416099,0,3.916702271,0,20.05958176,0.06576245278,0.04041866213,0.3388215601,0.2835171819,0.05894160643,0.2350194901,20.05958176,0.212427333,197.7167969,2,1,2,2,1,1
BFP179,Urad sabut special,bfp_manual,329.1147766,79.39273071,5.032357216,2.32885623,5.461534023,0.8641084433,2.14921236,3169.117188,1397.988525,365.5107727,13.37709427,21.44934082,42.62806702,20.55394554,60.08768082,160.4670868,0.7117211223,0.07916432619,2.505190372,0.003048302373,0.308395654,0.06518787146,0.3340226412,52.56903458,0.3605787456,4.14673996,0,8.240440369,0,18.22348785,0.04033793509,0.03396582231,0.3196878731,0.3450570405,0.06846468896,0.5759218931,18.22348785,6.440552235,1554.750366,0,1,2,2,1,1
BFP185,Kabuli channa curry,bfp_manual,287.2910461,68.57402802,7.627630234,2.921878099,3.057252645,1.241337061,1.117358208,387.4472351,628.6253052,1791.703247,0.1546551287,32.02965546,46.28436661,23.40649414,122.0541458,189.9991302,0.9524629712,0.1400171518,0.3582532406,0.001963107614,0.6817453504,0.03318055347,0.4414428174,0.3936675787,1.492865562,2.132563591,0,8.476537704,0,26.17650795,0.05778056011,0.03867052868,0.3586854339,0.2566749156,0.09472654015,0.5055400133,26.17650795,4.560045719,948.2972412,0,1,2,2,1,1
BFP190,Dry masala chops,bfp_manual,563.4385986,135.0722198,3.299425125,9.079808235,9.536886215,2.269819021,0.8560987115,822.5181274,871.2774048,2214.067383,2.235696554,112.2486649,103.5200729,10.66301441,83.47360229,219.970932,1.391323447,0.03289319575,0.5360993743,0.0014857559,0.3421916664,0.0335354507,0.2281806171,5.690864086,1.704776883,0.4672060609,0,4.542254925,0,10.29266739,0.09459876269,0.1187124401,2.890622616,0.1562233716,0.04692388326,0.8898742795,10.29266739,1.267998695,162.7316132,0,2,0,0,0,0
BFP194,Mutton korma,bfp_manual,481.7354736,115.6387711,2.532215357,7.092463493,8.535347939,1.635798216,0.778434217,1168.110229,966.8840332,1809.203125,3.902146101,79.06681061,75.78347015,8.629770279,56.93549728,165.8725128,1.092418432,0.02985155582,0.2504247427,0.001183223561,0.164491564,0.007367688697,0.1639411598,18.17363167,1.396728754,0.2477832884,0,3.18961978,0,8.682284355,0.07482706755,0.08369857818,2.320434809,0.1174565107,0.034109395,0.7946456075,8.682284355,1.511511087,116.2048187,0,1,1,0,1,0
BFP197,Minced meat ball curry,bfp_manual,456.2625732,109.7863617,2.858425617,6.816090107,7.846933842,1.273493052,1.487710714,2449.634521,2445.435059,2350.805664,24.76614189,23.84160614,75.9016571,18.97231293,170.0554962,194.0852356,1.00587523,0.08045565337,0.8226768374,0.002540271729,0.468352139,0.06486370414,1.278321505,1.608191013,1.725441575,2.658145428,0,8.517609596,0,9.075289726,0.05883298814,0.06887078285,1.723893762,0.390710026,0.1103420034,1.323286653,9.075289726,5.525891781,1085.564941,0,2,2,2,1,0
